week	id	location	sp	biomass	fgroup	stage	age	reped	chrm1	chrm2	radius
178	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0323767,"veg"=>101.07)	p1	a	178	false	A	A	2
178	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	6	false	A	A	2
178	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	6	false	A	A	2
179	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0253885,"veg"=>101.094)	p1	a	179	false	A	A	2
179	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0255911,"veg"=>101.07)	p1	a	179	false	A	A	2
179	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	7	false	A	A	2
179	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	7	false	A	A	2
179	p1-5	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	1	false	A	A	2
179	p1-6	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	1	false	A	A	2
180	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.094)	p1	a	180	false	A	A	2
180	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.07)	p1	a	180	false	A	A	2
180	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	8	false	A	A	2
180	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	8	false	A	A	2
180	p1-5	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	2	false	A	A	2
180	p1-6	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	2	false	A	A	2
181	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.106)	p1	a	181	false	A	A	2
181	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.082)	p1	a	181	false	A	A	2
182	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.118)	p1	a	182	false	A	A	2
182	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.094)	p1	a	182	false	A	A	2
183	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.13)	p1	a	183	false	A	A	2
183	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.106)	p1	a	183	false	A	A	2
184	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.142)	p1	a	184	false	A	A	2
184	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.118)	p1	a	184	false	A	A	2
185	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.153)	p1	a	185	false	A	A	2
185	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.13)	p1	a	185	false	A	A	2
186	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.165)	p1	a	186	false	A	A	2
186	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.142)	p1	a	186	false	A	A	2
187	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.177)	p1	a	187	false	A	A	2
187	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.153)	p1	a	187	false	A	A	2
188	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.189)	p1	a	188	false	A	A	2
188	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.165)	p1	a	188	false	A	A	2
189	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.201)	p1	a	189	false	A	A	2
189	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.177)	p1	a	189	false	A	A	2
190	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.213)	p1	a	190	false	A	A	2
190	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.189)	p1	a	190	false	A	A	2
191	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.225)	p1	a	191	false	A	A	2
191	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.201)	p1	a	191	false	A	A	2
192	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.237)	p1	a	192	false	A	A	2
192	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.213)	p1	a	192	false	A	A	2
193	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.249)	p1	a	193	false	A	A	2
193	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.225)	p1	a	193	false	A	A	2
194	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.26)	p1	a	194	false	A	A	2
194	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.237)	p1	a	194	false	A	A	2
195	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.272)	p1	a	195	false	A	A	2
195	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.248)	p1	a	195	false	A	A	2
196	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.284)	p1	a	196	false	A	A	2
196	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.26)	p1	a	196	false	A	A	2
197	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.296)	p1	a	197	false	A	A	2
197	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.272)	p1	a	197	false	A	A	2
198	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.308)	p1	a	198	false	A	A	2
198	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.285)	p1	a	198	false	A	A	2
199	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.32)	p1	a	199	false	A	A	2
199	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.296)	p1	a	199	false	A	A	2
200	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.331)	p1	a	200	false	A	A	2
200	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.308)	p1	a	200	false	A	A	2
201	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.343)	p1	a	201	false	A	A	2
201	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.32)	p1	a	201	false	A	A	2
202	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.355)	p1	a	202	false	A	A	2
202	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.332)	p1	a	202	false	A	A	2
203	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.367)	p1	a	203	false	A	A	2
203	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.344)	p1	a	203	false	A	A	2
204	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.379)	p1	a	204	false	A	A	2
204	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.356)	p1	a	204	false	A	A	2
205	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.391)	p1	a	205	false	A	A	2
205	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.368)	p1	a	205	false	A	A	2
206	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.403)	p1	a	206	false	A	A	2
206	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.38)	p1	a	206	false	A	A	2
207	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.415)	p1	a	207	false	A	A	2
207	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.392)	p1	a	207	false	A	A	2
208	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.427)	p1	a	208	false	A	A	2
208	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.403)	p1	a	208	false	A	A	2
209	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.439)	p1	a	209	false	A	A	2
209	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.415)	p1	a	209	false	A	A	2
210	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.45)	p1	a	210	false	A	A	2
210	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.427)	p1	a	210	false	A	A	2
211	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.462)	p1	a	211	false	A	A	2
211	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.439)	p1	a	211	false	A	A	2
212	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.474)	p1	a	212	false	A	A	2
212	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.451)	p1	a	212	false	A	A	2
213	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.486)	p1	a	213	false	A	A	2
213	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.463)	p1	a	213	false	A	A	2
214	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.498)	p1	a	214	false	A	A	2
214	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.474)	p1	a	214	false	A	A	2
215	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.51)	p1	a	215	false	A	A	2
215	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.486)	p1	a	215	false	A	A	2
216	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.522)	p1	a	216	false	A	A	2
216	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.498)	p1	a	216	false	A	A	2
217	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.534)	p1	a	217	false	A	A	2
217	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.51)	p1	a	217	false	A	A	2
218	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.546)	p1	a	218	false	A	A	2
218	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.522)	p1	a	218	false	A	A	2
219	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0134834,"veg"=>101.558)	p1	a	219	false	A	A	2
219	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.013697,"veg"=>101.534)	p1	a	219	false	A	A	2
220	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.00159488,"veg"=>101.558)	p1	a	220	false	A	A	2
220	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.00188169,"veg"=>101.534)	p1	a	220	false	A	A	2
221	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0100781,"veg"=>101.558)	p1	a	221	false	A	A	2
221	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.00992313,"veg"=>101.534)	p1	a	221	false	A	A	2
222	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0218623,"veg"=>101.558)	p1	a	222	false	A	A	2
222	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0217518,"veg"=>101.534)	p1	a	222	false	A	A	2
223	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0339333,"veg"=>101.558)	p1	a	223	false	A	A	2
223	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0335003,"veg"=>101.534)	p1	a	223	false	A	A	2
224	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0241589,"veg"=>101.558)	p1	a	224	false	A	A	2
224	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0244847,"veg"=>101.534)	p1	a	224	false	A	A	2
224	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	1	false	A	A	2
224	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	1	false	A	A	2
225	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.012313,"veg"=>101.558)	p1	a	225	false	A	A	2
225	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0124214,"veg"=>101.534)	p1	a	225	false	A	A	2
225	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	2	false	A	A	2
225	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	2	false	A	A	2
226	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.000157795,"veg"=>101.558)	p1	a	226	false	A	A	2
226	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.000466424,"veg"=>101.534)	p1	a	226	false	A	A	2
226	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	3	false	A	A	2
226	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	3	false	A	A	2
227	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0117879,"veg"=>101.558)	p1	a	227	false	A	A	2
227	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0114193,"veg"=>101.534)	p1	a	227	false	A	A	2
227	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	4	false	A	A	2
227	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	4	false	A	A	2
228	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0238321,"veg"=>101.558)	p1	a	228	false	A	A	2
228	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0231683,"veg"=>101.534)	p1	a	228	false	A	A	2
228	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	5	false	A	A	2
228	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	5	false	A	A	2
229	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0340784,"veg"=>101.558)	p1	a	229	false	A	A	2
229	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0347708,"veg"=>101.534)	p1	a	229	false	A	A	2
229	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	6	false	A	A	2
229	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	6	false	A	A	2
229	p1-5	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	1	false	A	A	2
229	p1-6	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	1	false	A	A	2
230	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0220978,"veg"=>101.558)	p1	a	230	false	A	A	2
230	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0229305,"veg"=>101.534)	p1	a	230	false	A	A	2
230	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	7	false	A	A	2
230	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	7	false	A	A	2
230	p1-5	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	2	false	A	A	2
230	p1-6	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	2	false	A	A	2
231	p1-1	(7, 3, 1)	p1	Dict("reprd"=>-0.0103262,"veg"=>101.558)	p1	a	231	false	A	A	2
231	p1-2	(33, 12, 1)	p1	Dict("reprd"=>-0.0109241,"veg"=>101.534)	p1	a	231	false	A	A	2
231	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	8	false	A	A	2
231	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	8	false	A	A	2
231	p1-5	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	3	false	A	A	2
231	p1-6	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	3	false	A	A	2
232	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.558)	p1	a	232	false	A	A	2
232	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.534)	p1	a	232	false	A	A	2
232	p1-3	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	9	false	A	A	2
232	p1-4	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	9	false	A	A	2
232	p1-5	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	4	false	A	A	2
232	p1-6	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	4	false	A	A	2
233	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.57)	p1	a	233	false	A	A	2
233	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.546)	p1	a	233	false	A	A	2
234	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.582)	p1	a	234	false	A	A	2
234	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.558)	p1	a	234	false	A	A	2
235	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.594)	p1	a	235	false	A	A	2
235	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.57)	p1	a	235	false	A	A	2
236	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.606)	p1	a	236	false	A	A	2
236	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.582)	p1	a	236	false	A	A	2
237	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.618)	p1	a	237	false	A	A	2
237	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.594)	p1	a	237	false	A	A	2
238	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.63)	p1	a	238	false	A	A	2
238	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.606)	p1	a	238	false	A	A	2
239	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.641)	p1	a	239	false	A	A	2
239	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.618)	p1	a	239	false	A	A	2
240	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.653)	p1	a	240	false	A	A	2
240	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.63)	p1	a	240	false	A	A	2
241	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.665)	p1	a	241	false	A	A	2
241	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.642)	p1	a	241	false	A	A	2
242	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.677)	p1	a	242	false	A	A	2
242	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.654)	p1	a	242	false	A	A	2
243	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.689)	p1	a	243	false	A	A	2
243	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.666)	p1	a	243	false	A	A	2
244	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.701)	p1	a	244	false	A	A	2
244	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.677)	p1	a	244	false	A	A	2
245	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.713)	p1	a	245	false	A	A	2
245	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.69)	p1	a	245	false	A	A	2
246	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.725)	p1	a	246	false	A	A	2
246	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.702)	p1	a	246	false	A	A	2
247	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.737)	p1	a	247	false	A	A	2
247	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.714)	p1	a	247	false	A	A	2
248	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.749)	p1	a	248	false	A	A	2
248	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.726)	p1	a	248	false	A	A	2
249	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.761)	p1	a	249	false	A	A	2
249	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.738)	p1	a	249	false	A	A	2
250	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.773)	p1	a	250	false	A	A	2
250	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.75)	p1	a	250	false	A	A	2
251	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.784)	p1	a	251	false	A	A	2
251	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.762)	p1	a	251	false	A	A	2
252	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.796)	p1	a	252	false	A	A	2
252	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.774)	p1	a	252	false	A	A	2
253	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.808)	p1	a	253	false	A	A	2
253	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.786)	p1	a	253	false	A	A	2
254	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.82)	p1	a	254	false	A	A	2
254	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.798)	p1	a	254	false	A	A	2
255	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.832)	p1	a	255	false	A	A	2
255	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.81)	p1	a	255	false	A	A	2
256	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.844)	p1	a	256	false	A	A	2
256	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.822)	p1	a	256	false	A	A	2
257	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.856)	p1	a	257	false	A	A	2
257	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.834)	p1	a	257	false	A	A	2
258	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.868)	p1	a	258	false	A	A	2
258	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.846)	p1	a	258	false	A	A	2
259	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.88)	p1	a	259	false	A	A	2
259	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.858)	p1	a	259	false	A	A	2
260	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00166288,"veg"=>101.892)	p1	a	260	false	A	A	2
260	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.000965643,"veg"=>101.87)	p1	a	260	false	A	A	2
