week	id	location	sp	biomass	fgroup	stage	age	reped	chrm1	chrm2	radius
126	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00126282,"veg"=>0.0740074)	p1	a	0	false	A	A	0
126	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000570241,"veg"=>0.0719539)	p1	a	0	false	A	A	0
126	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000572521,"veg"=>0.0719462)	p1	a	0	false	A	A	0
126	p1-8	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
126	p1-9	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
126	p1-10	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
126	p1-11	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
127	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0283194,"veg"=>100.629)	p1	a	0	false	A	A	2
127	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.028795,"veg"=>100.608)	p1	a	0	false	A	A	2
127	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00132398,"veg"=>0.0740111)	p1	a	0	false	A	A	0
127	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013157,"veg"=>0.0740114)	p1	a	0	false	A	A	0
127	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00131561,"veg"=>0.0740074)	p1	a	0	false	A	A	0
127	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000622341,"veg"=>0.0719539)	p1	a	0	false	A	A	0
127	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000624795,"veg"=>0.0719462)	p1	a	0	false	A	A	0
127	p1-8	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
127	p1-9	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
127	p1-10	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
127	p1-11	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
128	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.629)	p1	a	0	false	A	A	2
128	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.608)	p1	a	0	false	A	A	2
128	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0740111)	p1	a	0	false	A	A	0
128	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0740114)	p1	a	0	false	A	A	0
128	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0740074)	p1	a	0	false	A	A	0
128	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0719539)	p1	a	0	false	A	A	0
128	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0719462)	p1	a	0	false	A	A	0
128	p1-8	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
128	p1-9	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
128	p1-10	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
128	p1-11	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
129	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.641)	p1	a	0	false	A	A	2
129	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.62)	p1	a	0	false	A	A	2
129	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0740645)	p1	a	0	false	A	A	0
129	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0740649)	p1	a	0	false	A	A	0
129	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0740612)	p1	a	0	false	A	A	0
129	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.072006)	p1	a	0	false	A	A	0
129	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0719983)	p1	a	0	false	A	A	0
129	p1-9	(33, 15, 1)	p1	Dict("veg"=>0.07)	p1	j	0	false	A	A	2
129	p1-10	(4, 3, 1)	p1	Dict("veg"=>0.07)	p1	j	0	false	A	A	2
129	p1-11	(30, 12, 1)	p1	Dict("veg"=>0.07)	p1	j	0	false	A	A	2
130	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.652)	p1	a	0	false	A	A	2
130	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.632)	p1	a	0	false	A	A	2
130	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0741179)	p1	a	0	false	A	A	0
130	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0741196)	p1	a	0	false	A	A	0
130	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0740674)	p1	a	0	false	A	A	0
130	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0720095)	p1	a	0	false	A	A	0
130	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0720018)	p1	a	0	false	A	A	0
131	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.664)	p1	a	0	false	A	A	2
131	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.644)	p1	a	0	false	A	A	2
131	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0741717)	p1	a	0	false	A	A	0
131	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.074173)	p1	a	0	false	A	A	0
131	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0741207)	p1	a	0	false	A	A	0
131	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0720616)	p1	a	0	false	A	A	0
131	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0720537)	p1	a	0	false	A	A	0
132	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.676)	p1	a	0	false	A	A	2
132	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.656)	p1	a	0	false	A	A	2
132	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0742252)	p1	a	0	false	A	A	0
132	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0742272)	p1	a	0	false	A	A	0
132	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0741751)	p1	a	0	false	A	A	0
132	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0721131)	p1	a	0	false	A	A	0
132	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0721054)	p1	a	0	false	A	A	0
133	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.688)	p1	a	0	false	A	A	2
133	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.668)	p1	a	0	false	A	A	2
133	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0742796)	p1	a	0	false	A	A	0
133	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0742811)	p1	a	0	false	A	A	0
133	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0742277)	p1	a	0	false	A	A	0
133	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0721657)	p1	a	0	false	A	A	0
133	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0721574)	p1	a	0	false	A	A	0
134	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.699)	p1	a	0	false	A	A	2
134	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.68)	p1	a	0	false	A	A	2
134	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0743329)	p1	a	0	false	A	A	0
134	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0743349)	p1	a	0	false	A	A	0
134	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0742818)	p1	a	0	false	A	A	0
134	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0722185)	p1	a	0	false	A	A	0
134	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0722102)	p1	a	0	false	A	A	0
135	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.711)	p1	a	0	false	A	A	2
135	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.692)	p1	a	0	false	A	A	2
135	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0743868)	p1	a	0	false	A	A	0
135	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0743893)	p1	a	0	false	A	A	0
135	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0743362)	p1	a	0	false	A	A	0
135	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0722707)	p1	a	0	false	A	A	0
135	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0722628)	p1	a	0	false	A	A	0
136	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.723)	p1	a	0	false	A	A	2
136	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.703)	p1	a	0	false	A	A	2
136	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0744408)	p1	a	0	false	A	A	0
136	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0744434)	p1	a	0	false	A	A	0
136	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0743896)	p1	a	0	false	A	A	0
136	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0723228)	p1	a	0	false	A	A	0
136	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0723156)	p1	a	0	false	A	A	0
137	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.735)	p1	a	0	false	A	A	2
137	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.715)	p1	a	0	false	A	A	2
137	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0744954)	p1	a	0	false	A	A	0
137	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0744974)	p1	a	0	false	A	A	0
137	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0744433)	p1	a	0	false	A	A	0
137	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0723754)	p1	a	0	false	A	A	0
137	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.072367)	p1	a	0	false	A	A	0
138	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.747)	p1	a	0	false	A	A	2
138	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.727)	p1	a	0	false	A	A	2
138	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0745487)	p1	a	0	false	A	A	0
138	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0745516)	p1	a	0	false	A	A	0
138	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0744975)	p1	a	0	false	A	A	0
138	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0724283)	p1	a	0	false	A	A	0
138	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0724201)	p1	a	0	false	A	A	0
139	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.759)	p1	a	0	false	A	A	2
139	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.739)	p1	a	0	false	A	A	2
139	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0746037)	p1	a	0	false	A	A	0
139	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0746054)	p1	a	0	false	A	A	0
139	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0745515)	p1	a	0	false	A	A	0
139	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0724805)	p1	a	0	false	A	A	0
139	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0724727)	p1	a	0	false	A	A	0
140	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.771)	p1	a	0	false	A	A	2
140	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.751)	p1	a	0	false	A	A	2
140	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0746572)	p1	a	0	false	A	A	0
140	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0746592)	p1	a	0	false	A	A	0
140	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0746049)	p1	a	0	false	A	A	0
140	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0725327)	p1	a	0	false	A	A	0
140	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.072525)	p1	a	0	false	A	A	0
141	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.783)	p1	a	0	false	A	A	2
141	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.763)	p1	a	0	false	A	A	2
141	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0747111)	p1	a	0	false	A	A	0
141	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0747139)	p1	a	0	false	A	A	0
141	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0746592)	p1	a	0	false	A	A	0
141	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0725864)	p1	a	0	false	A	A	0
141	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0725776)	p1	a	0	false	A	A	0
142	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.795)	p1	a	0	false	A	A	2
142	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.775)	p1	a	0	false	A	A	2
142	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0747652)	p1	a	0	false	A	A	0
142	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0747675)	p1	a	0	false	A	A	0
142	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0747137)	p1	a	0	false	A	A	0
142	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0726396)	p1	a	0	false	A	A	0
142	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0726298)	p1	a	0	false	A	A	0
143	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.806)	p1	a	0	false	A	A	2
143	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.787)	p1	a	0	false	A	A	2
143	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0748195)	p1	a	0	false	A	A	0
143	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0748217)	p1	a	0	false	A	A	0
143	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0747684)	p1	a	0	false	A	A	0
143	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0726925)	p1	a	0	false	A	A	0
143	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0726817)	p1	a	0	false	A	A	0
144	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.818)	p1	a	0	false	A	A	2
144	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.799)	p1	a	0	false	A	A	2
144	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0748735)	p1	a	0	false	A	A	0
144	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0748761)	p1	a	0	false	A	A	0
144	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0748221)	p1	a	0	false	A	A	0
144	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0727449)	p1	a	0	false	A	A	0
144	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0727343)	p1	a	0	false	A	A	0
145	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.83)	p1	a	0	false	A	A	2
145	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.81)	p1	a	0	false	A	A	2
145	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0749275)	p1	a	0	false	A	A	0
145	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.07493)	p1	a	0	false	A	A	0
145	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0748758)	p1	a	0	false	A	A	0
145	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0727982)	p1	a	0	false	A	A	0
145	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0727864)	p1	a	0	false	A	A	0
146	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.842)	p1	a	0	false	A	A	2
146	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.822)	p1	a	0	false	A	A	2
146	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0749817)	p1	a	0	false	A	A	0
146	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0749846)	p1	a	0	false	A	A	0
146	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.07493)	p1	a	0	false	A	A	0
146	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0728519)	p1	a	0	false	A	A	0
146	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0728394)	p1	a	0	false	A	A	0
147	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.854)	p1	a	0	false	A	A	2
147	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.834)	p1	a	0	false	A	A	2
147	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0750353)	p1	a	0	false	A	A	0
147	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.075039)	p1	a	0	false	A	A	0
147	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0749838)	p1	a	0	false	A	A	0
147	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0729043)	p1	a	0	false	A	A	0
147	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0728925)	p1	a	0	false	A	A	0
148	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.866)	p1	a	0	false	A	A	2
148	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.846)	p1	a	0	false	A	A	2
148	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0750899)	p1	a	0	false	A	A	0
148	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0750934)	p1	a	0	false	A	A	0
148	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0750379)	p1	a	0	false	A	A	0
148	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0729565)	p1	a	0	false	A	A	0
148	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0729447)	p1	a	0	false	A	A	0
149	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.877)	p1	a	0	false	A	A	2
149	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.857)	p1	a	0	false	A	A	2
149	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0751446)	p1	a	0	false	A	A	0
149	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0751479)	p1	a	0	false	A	A	0
149	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0750922)	p1	a	0	false	A	A	0
149	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0730106)	p1	a	0	false	A	A	0
149	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0729968)	p1	a	0	false	A	A	0
150	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.889)	p1	a	0	false	A	A	2
150	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.869)	p1	a	0	false	A	A	2
150	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0751991)	p1	a	0	false	A	A	0
150	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0752019)	p1	a	0	false	A	A	0
150	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0751463)	p1	a	0	false	A	A	0
150	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0730634)	p1	a	0	false	A	A	0
150	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0730501)	p1	a	0	false	A	A	0
151	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.901)	p1	a	0	false	A	A	2
151	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.881)	p1	a	0	false	A	A	2
151	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0752533)	p1	a	0	false	A	A	0
151	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0752565)	p1	a	0	false	A	A	0
151	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0751998)	p1	a	0	false	A	A	0
151	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.073117)	p1	a	0	false	A	A	0
151	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0731032)	p1	a	0	false	A	A	0
152	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.913)	p1	a	0	false	A	A	2
152	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.893)	p1	a	0	false	A	A	2
152	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0753078)	p1	a	0	false	A	A	0
152	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0753107)	p1	a	0	false	A	A	0
152	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0752543)	p1	a	0	false	A	A	0
152	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0731698)	p1	a	0	false	A	A	0
152	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.073156)	p1	a	0	false	A	A	0
153	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.925)	p1	a	0	false	A	A	2
153	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.905)	p1	a	0	false	A	A	2
153	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0753626)	p1	a	0	false	A	A	0
153	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0753646)	p1	a	0	false	A	A	0
153	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0753081)	p1	a	0	false	A	A	0
153	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0732223)	p1	a	0	false	A	A	0
153	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0732086)	p1	a	0	false	A	A	0
154	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.937)	p1	a	0	false	A	A	2
154	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.917)	p1	a	0	false	A	A	2
154	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0754169)	p1	a	0	false	A	A	0
154	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0754196)	p1	a	0	false	A	A	0
154	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.075362)	p1	a	0	false	A	A	0
154	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0732756)	p1	a	0	false	A	A	0
154	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0732621)	p1	a	0	false	A	A	0
155	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.949)	p1	a	0	false	A	A	2
155	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.929)	p1	a	0	false	A	A	2
155	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00137827,"veg"=>0.0754704)	p1	a	0	false	A	A	0
155	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0013689,"veg"=>0.0754741)	p1	a	0	false	A	A	0
155	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00136885,"veg"=>0.0754169)	p1	a	0	false	A	A	0
155	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.000675017,"veg"=>0.0733287)	p1	a	0	false	A	A	0
155	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.000677053,"veg"=>0.0733148)	p1	a	0	false	A	A	0
156	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0401787,"veg"=>100.961)	p1	a	0	false	A	A	2
156	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0407018,"veg"=>100.94)	p1	a	0	false	A	A	2
